user_idx,items
17448,"4412,2139,1718,10325,9798,10081,8234,4276,7722,4797,10433,1597,1226,2989,13295,1787,3105,3839,10565,4100,3054,2788,9997,3044,12330,5544,11750,10915,2566,2797,3887,5350,12025,7947,2479,4697,2646,4739,543,6981,9503,686,6165,11571,10339,6750,1995,3294,11383,2420"
17471,"2139,5302,8589,2217,10325,2342,9798,13295,88,9579,8921,788,630,4697,1219,12664,4145,4412,5531,10834,6833,2336,1452,6165,5544,7722,10915,810,12756,12857,9767,5484,6794,8412,2536,1733,7816,12025,3044,7557,12856,4797,9692,8160,4276,4318,543,4612,7947,9967"
17508,"1289,10606,4928,12496,7119,342,295,6242,10662,4575,3426,10146,4082,1557,5572,4162,2342,788,4386,10962,4697,10673,11023,2019,2186,2637,4035,2956,12029,1474,7855,9767,53,2568,11774,11297,3092,2968,1976,5968,12994,7944,8553,125,3237,10388,2578,9745,3997,9294"
17521,"8234,6219,9798,4412,1718,10325,5548,13295,7722,1597,12330,4100,7947,10834,5544,4697,10081,2342,6165,9503,3044,1226,543,11750,3105,996,8702,4797,12025,6981,3839,2479,10433,9732,6325,9728,6637,9997,4148,7705,10565,3887,7228,10331,7023,5148,5341,4481,4945,8561"
17526,"2139,5302,8420,1911,2217,9071,10325,8160,3054,7137,2788,4276,4412,9798,11395,4797,11539,4100,3339,2198,2336,13295,2566,12025,3769,10607,4116,11383,10178,5544,543,4946,10081,7722,5609,810,1452,2148,564,11356,784,1209,9448,1571,930,2570,3070,6106,5917,9967"
17534,"1289,7119,4386,9961,4928,10606,4082,5134,10662,2915,8566,12496,788,8301,13308,12868,4575,1557,11917,10146,9294,10321,3426,10962,5572,7816,3696,10580,2186,4776,12473,10388,9767,342,4162,2956,2342,2968,4663,6810,3237,2285,2713,3261,12029,1199,11023,7855,12765,53"
17539,"8420,2217,4276,850,2379,10325,1911,3054,2904,4797,11842,4412,7137,9798,9967,10915,13295,8234,10137,12025,3769,4678,11383,2336,543,11539,6325,810,8160,5544,12856,10339,3765,5484,330,7722,12989,10178,6898,2157,7228,5501,1209,7216,1226,8561,9177,7963,10081,1583"
17540,"1289,4162,1557,777,2956,342,10606,4215,2915,4928,11297,10662,10673,2637,5134,788,12496,11023,11917,2484,5671,9961,4035,295,8649,4687,3426,8566,12807,3538,419,10388,9767,8634,1585,4663,11774,936,8518,3721,9169,7944,7348,12073,10146,3237,10193,53,1778,6970"
17550,"8589,5302,2139,4276,10325,2217,8420,4797,10834,7137,7062,850,2566,5024,9798,8234,2904,330,2788,13295,11842,274,10915,3054,1977,4864,11383,2336,4318,3769,9879,4412,12025,810,10607,12989,5544,1209,543,10178,12856,11750,8160,6981,7947,930,2420,7722,5917,3044"
17563,"5302,8420,4412,2566,2217,10325,9798,12025,4797,850,9071,11842,4276,3054,2168,5917,3044,2198,4100,975,330,13295,1911,8160,3769,7137,11395,1452,3339,2788,5544,3105,5198,10081,2336,543,4946,7722,2420,8412,10339,9732,12155,810,6325,2205,6637,1209,6394,3839"
17564,"10150,13193,12155,3529,3835,12856,3583,11383,8910,12315,891,448,12338,7477,10440,10351,9208,4099,91,10684,586,4934,6710,5250,2267,9334,9374,9862,1947,584,2633,5739,13110,3341,8722,9257,9481,7331,5017,1624,12948,1056,8053,542,9963,6713,7046,1289,6970,2139"
17580,"6219,6970,9798,10325,13295,8234,2217,10834,9941,6165,5544,11539,9071,9579,10791,7947,2566,1452,4321,4276,5531,6325,11750,11783,2336,4412,3054,10915,10607,4100,12025,5484,543,4797,2420,12856,10339,686,10433,7722,1226,7228,12605,4148,2788,330,6981,3044,10081,8561"
17595,"2139,2217,5302,6219,10325,7137,8420,2198,8234,2342,2788,9798,4797,2566,13295,6394,9339,6514,11842,2904,850,4100,4276,3769,3339,5544,4864,975,330,6833,1956,11395,7947,1219,13309,5023,10915,3054,9692,7228,11750,4412,11383,6981,12856,930,686,4318,7963,1289"
17600,"12155,2770,4412,7722,6891,12856,6165,4052,2394,11383,3529,9862,7486,3710,1639,7298,11179,10355,5544,6313,1439,4945,3111,3000,12330,7186,10990,11006,7317,571,4613,2493,1226,3839,5023,1583,8898,10672,2335,11837,10506,10081,10178,8182,11281,4923,9458,9926,1739,1289"
17610,"2139,7722,2566,10325,1718,4276,9798,13295,2217,9879,2788,1226,3105,4697,543,4100,3769,9071,5484,686,4864,3839,10915,5544,4797,6961,2336,12330,10607,10081,7947,3054,7137,11383,12025,10178,6981,810,2420,9448,9967,11750,3044,3339,5023,930,5917,12856,1289,6970"
17611,"1658,499,1431,2355,363,3341,1795,8589,2267,11589,2163,6970,2466,2290,8420,91,4096,1128,477,13397,584,892,741,1372,7675,2074,12046,1191,448,9208,2472,971,4099,32,7642,891,1947,7762,7137,1743,10200,10351,1379,2082,7781,3835,12338,6071,6109,1289"
17619,"5544,12856,10355,1439,1639,6165,9798,11383,6961,13295,13184,11910,9937,5569,8898,7947,9263,1583,3293,6447,3121,9491,10261,9458,4923,10672,688,8451,228,11179,4740,4190,712,10384,4347,12555,10178,2339,9412,12629,4412,11704,11063,2204,11256,3641,1226,8234,7636,1289"
17626,"6970,2139,5302,2217,8234,4412,2788,13295,3949,10834,9798,3769,8921,2566,2342,2198,4797,9667,7722,4276,3839,2989,5544,4100,330,7137,11395,4601,4946,543,10081,6394,8412,2442,12155,5484,6325,5198,7228,9448,8160,3339,4148,3991,2336,4321,1452,1226,9692,9967"
17633,"5302,8234,4697,6165,2342,9579,9941,9798,13295,543,5531,10433,4412,7228,11539,4276,12025,10607,1597,3054,9997,975,6794,5544,4739,3087,9936,4797,5484,12605,2989,11750,8561,1226,2536,5865,2336,12856,7722,10915,7963,7947,6833,9692,2797,12989,11383,6981,10081,10565"
17648,"5302,2566,10325,2139,10834,5998,4276,9941,9071,2420,2336,1911,274,6432,5531,10915,12856,11783,9579,4412,4797,3054,7722,6394,12025,10607,2788,11750,3044,2198,11383,9879,1583,543,330,810,11395,1226,8160,3769,686,7228,8561,761,1420,5198,9967,12605,7963,1571"
17653,"8420,10325,4412,2217,9798,7438,13295,11842,2566,7577,850,8234,4100,2336,9879,4864,975,4276,7722,4697,2198,1226,5544,3769,1452,8160,12025,10081,8412,4321,686,3044,810,3054,7947,6165,11750,5484,4797,2420,5917,6981,2865,6394,7137,2807,2788,543,836,330"
17658,"4697,1289,6219,2217,6165,13295,3087,10834,9936,9798,8921,7706,7577,4412,5544,7636,2342,7722,2198,10240,11783,1452,2372,4145,7705,7228,11291,9458,12025,12605,4148,2725,9563,5761,7090,11179,5148,1855,564,2019,6394,6833,13227,8160,7947,588,6891,10081,10331,8702"
17665,"1289,7119,788,4575,4928,2915,10662,6219,6242,5134,10606,3426,9961,3736,10962,13308,9404,8566,12868,7816,4035,342,3538,9294,11023,7855,2568,10335,10146,2637,9798,12029,3261,10580,10388,4663,2968,2434,2342,3696,9767,5968,3602,11650,3092,9169,2884,8553,6810,6970"
17673,"6970,9798,2788,10325,2566,850,11842,8234,4100,4797,1995,13295,11395,12679,11539,2336,7137,3769,5198,2198,5544,1911,3054,1787,4412,3339,330,975,3949,810,1571,3765,8160,11383,784,6127,10178,2205,7947,5609,6394,12155,6325,9732,4946,11571,2570,9448,4314,7228"
17683,"6970,5302,2139,8589,8234,2217,10325,9798,2342,11842,9941,2788,13295,543,850,4100,11539,4412,4276,6833,5544,4797,5531,12756,4116,11383,10962,10607,1219,88,930,2536,4697,12856,3054,2566,9692,11356,7947,2570,7855,10146,9936,784,7722,6794,4005,6528,9448,9294"
17707,"2139,7062,7438,10325,2904,2217,8234,2566,975,2336,2379,4864,274,4412,2788,9798,3769,13295,3765,4276,810,1226,4826,2989,646,9879,10915,4321,11383,11750,9732,8412,10137,543,8021,6981,7722,3054,6961,330,5544,9408,4936,8451,2479,10081,3294,7947,930,12856"
17708,"1289,7119,12029,1399,6165,9798,8234,11116,13295,13100,295,7137,4697,7636,9936,788,1243,4386,3087,8566,5134,4412,4100,5544,12868,8702,2372,10240,4082,10321,4575,1855,4276,342,5572,9082,4612,6624,7816,7722,11023,10335,5148,7947,8553,1486,10081,4663,7705,2578"
17740,"12155,7722,9862,12856,10261,10355,6165,2394,1439,7502,1285,6447,8451,11006,1639,5544,11383,6313,7186,4945,1226,12330,9458,12933,620,7298,12001,10990,10672,228,8898,3111,2345,11179,5470,1583,3121,11837,3839,10843,4740,465,11909,571,1739,10178,11556,10081,11704,1289"
17751,"10150,8910,10440,4934,3835,7477,12315,6710,8722,586,12338,448,1056,584,10684,9481,12538,4464,3583,2633,2934,91,10890,11558,46,2470,7720,5739,10738,8271,6424,12948,3992,8226,9334,7331,892,1624,9374,2366,8867,8486,1598,12028,10535,4099,246,9993,1289,6970"
17764,"2342,2139,88,6833,1219,5302,8589,6794,2217,4697,10834,2536,5998,13345,1733,3949,12857,2989,4148,5865,5531,13295,2198,9798,7722,4797,12792,6165,9579,630,3908,1452,2336,11636,2788,6230,3044,4412,4318,11750,810,12605,3339,4276,12025,7067,4387,3070,7270,1289"
17769,"6447,10355,5544,6165,7486,6891,4781,228,9458,5186,1982,13254,5961,3121,1570,10843,11006,5526,3293,620,9082,10261,7151,11179,2725,8921,7636,12803,9862,12001,10673,1639,3559,4740,11335,7344,9734,12662,2019,12555,778,11256,12995,4145,7343,10138,9953,11942,10155,1289"
17813,"2139,6219,10325,2566,2336,1911,9798,13295,274,9071,4276,7062,12856,4412,975,9579,1226,330,9667,10915,2788,11383,11750,810,5544,543,3054,7722,3765,4321,3769,6165,6981,2420,1583,7557,12989,5306,7947,10081,4797,10178,686,5198,9967,3339,12025,7137,8204,3839"
17817,"6970,5302,8420,2217,9798,7137,4412,13295,12679,4797,9667,4276,3949,3769,330,2336,4100,1911,12025,5544,543,274,8519,8412,2168,4321,10607,2198,3105,2989,5917,2788,2566,8160,11395,10178,5609,3339,11383,10433,564,10081,9305,4739,9997,4946,7722,6981,810,7228"
17821,"1289,9670,9961,1749,6321,4954,5569,1968,712,13184,6721,3434,688,4972,8089,788,10574,1981,9184,4035,3538,8341,6097,11023,3915,1399,11142,13308,10384,10673,1828,10693,2763,2339,8166,10465,3322,12831,2713,9654,1350,5434,11063,11742,1638,7072,8212,1585,12736,11721"
17825,"2139,10325,2566,8234,8420,274,9071,1911,9798,4276,975,13295,2420,9579,7062,9667,11395,2336,12155,330,11750,3054,6394,2198,5531,10915,4412,12856,4321,6165,4946,1226,10607,5544,2788,4797,810,12025,11383,3339,6981,3044,7722,5198,5484,1420,1583,5917,7137,1289"
17826,"10606,3426,1289,4575,777,1557,11917,10673,1638,1243,4928,9184,7944,5671,3237,9169,3538,2637,419,2663,9374,10996,9347,9767,11063,10388,12902,32,8553,342,7119,8649,712,4663,13369,2339,6575,1771,97,8634,2956,11297,10580,246,5978,2578,5660,11902,8056,6970"
17839,"5302,8589,2217,8420,10325,4412,8234,9798,10834,4276,13295,4697,2342,975,1597,274,12679,3087,4100,6165,9936,7137,9071,5544,2168,543,4318,10915,4797,12664,7722,1513,1452,2372,10081,11383,3765,5484,952,9732,7947,6833,6961,12025,12605,11750,1226,12856,7228,2536"
17842,"2139,2217,2198,10325,13295,9798,10834,9941,6165,219,7722,12679,2904,810,5544,2788,6432,2342,4797,4412,8412,1226,4148,9579,975,11750,2989,2336,5484,3070,3339,6394,9967,10339,772,7228,12605,3044,11395,4276,2566,6981,6833,7947,630,1285,6325,12025,1289,6970"
17863,"2139,6970,2788,1289,5302,2217,7137,2566,10325,3769,9448,4797,11395,6514,3339,9798,2198,5746,2342,13295,4276,330,930,7438,1718,1452,1571,10607,3642,4946,2807,274,5917,9879,1995,2148,5544,1787,630,564,4739,9692,4314,3070,9442,6325,10433,2205,9997,1420"
17870,"6891,5544,10355,2394,6165,6447,5526,6961,11006,7502,5186,8451,7344,9862,4945,13295,1570,10261,9082,620,12856,10672,6313,9458,12001,11910,228,5486,1639,13254,11383,1439,4781,3293,3074,3121,7151,4740,11179,9491,4412,10843,1739,11256,8898,12555,1583,10178,11704,1289"
17880,"6970,8589,2217,5998,8234,2342,5531,1911,4276,10325,850,11842,7963,7722,2788,9131,2566,3769,4412,274,9667,2168,4387,9071,11539,2198,3908,9692,11395,2336,3765,2536,12155,6528,4797,1219,6833,4318,7228,8160,5198,9967,1226,9448,7270,6325,1285,6394,930,1289"
17927,"5302,6219,2217,2342,8234,4697,2198,4412,4116,13295,10834,784,9798,6165,3087,3054,2336,4276,11783,1226,7722,5544,8412,543,10339,4148,3765,1219,12025,10607,975,11356,4797,2442,7228,1452,8160,7137,9967,9692,6528,4946,2570,11395,1855,7270,5917,7963,12874,2420"
17930,"448,542,891,3835,32,2633,892,9334,424,97,1598,584,389,977,6858,172,4643,363,794,1947,2267,499,9825,8942,3651,9643,6401,4949,3341,12046,1119,11589,1075,1658,246,1379,1795,1100,586,2715,1431,7981,12442,161,787,91,9775,5136,9164,1289"
17932,"2139,6219,9071,10325,8420,2566,9941,1911,2336,2420,3054,2217,9798,5998,975,1452,7722,8160,11539,13295,4276,11750,810,543,3765,4412,1226,10607,5917,1597,12025,10915,5544,6637,12856,7947,686,1583,11395,630,11383,6981,12605,3044,4946,7137,2198,1209,4148,10178"
17952,"10606,5302,10325,891,1911,32,11023,8420,542,6219,9071,3765,9732,1219,975,330,2342,10915,12679,448,9404,2936,295,11297,9937,3044,3069,7196,7944,1016,11063,10178,10335,12856,11842,97,1583,2637,11383,11917,499,6794,1947,9334,4499,7461,2420,10146,9169,1431"
17969,"5302,2139,10325,2566,3949,11842,2336,2904,3044,10915,4864,10607,850,2788,219,274,9798,2342,13295,4276,330,2420,810,930,1583,10178,5609,3769,5917,4321,4412,8160,11383,543,11750,3054,3339,4148,9732,6833,5544,4797,6981,1209,2536,9448,12989,7947,12856,6325"
17976,"10325,5302,8420,8589,4276,8234,7137,10834,2904,4412,9798,5024,4864,543,2336,2379,10915,5917,1597,13295,2168,11383,11539,9879,7722,9071,1977,12856,330,12025,810,9967,10137,10607,3765,4797,2420,3054,6106,10178,5609,5544,686,4318,1583,1209,12989,7947,8160,1226"
17981,"4972,13026,7816,6097,9961,3885,4954,11408,3322,1981,2270,1749,10643,6721,12736,4612,4035,10653,10574,1828,1292,8634,8166,6321,868,13290,11418,11213,3434,7072,7377,4108,1289,12850,10693,9836,2182,10067,1256,1778,6970,2139,7119,5302,4928,10662,8589,8420,6219,2217"
17994,"6219,5302,10325,2217,10915,9798,2379,13295,10834,8234,4697,9579,9941,6165,2342,1452,543,5531,11539,295,2420,975,5544,12679,4276,3054,11783,88,4412,1226,12664,3765,7947,12025,10607,12856,5917,7722,5198,1583,12605,330,11383,1928,11750,6302,3044,10178,6794,1733"
18001,"2139,2566,6219,10325,9071,8420,1911,8234,9798,1787,2336,543,330,975,9579,2420,11539,6432,3054,9667,3765,13295,10137,5917,2168,10607,2788,1226,4276,11750,686,1995,810,9879,6302,7137,6981,630,3339,12679,930,7722,3044,12025,7947,6325,4797,1571,761,1420"
18005,"499,1795,1658,1431,12046,5604,2163,8420,1128,9164,363,584,586,3835,4099,6071,741,10085,10325,5200,2379,1372,892,2636,12338,1947,9481,9334,380,8875,2355,2074,10440,3341,3651,2025,7762,9892,977,1520,6109,1743,6424,1885,3463,5017,1379,1119,2715,2082"
18022,"2290,7438,2148,564,5302,2139,164,7382,7062,101,9770,1710,5289,2381,12541,2263,11691,10325,5435,805,5746,274,3505,9072,13213,4876,2632,7740,9579,5964,2593,7776,4826,2299,8401,1225,2647,2520,3642,6600,12137,2566,4530,10461,10414,382,5945,12983,2064,1289"
18023,"2139,2290,7382,6219,10325,8234,5302,564,2263,101,8160,2148,9798,7438,5746,3044,2566,382,13295,330,2381,2420,2336,2593,3642,4876,9071,10915,2632,10178,1225,3505,4148,4321,646,9305,5544,2788,13213,2647,9448,630,11842,2299,5289,1762,9770,164,7228,11750"
18046,"2139,4412,2290,5302,6219,9798,850,9071,11395,7062,13295,10325,2198,1911,975,7137,8234,10081,2788,12025,4797,3105,3769,4276,2263,7722,11842,4100,274,564,5544,2566,3339,3839,5198,4946,7438,2148,12155,9732,9305,1226,6394,4530,7947,3070,2381,3514,2205,4314"
18049,"8420,5302,10325,2566,9071,1911,2217,1452,686,10834,2420,4276,2336,3054,2788,9941,9798,10607,4946,9579,6394,2198,11395,8160,13295,4412,11750,5023,3769,9879,7722,810,3339,5198,2646,3044,510,1420,6325,12025,10433,1226,4797,7216,6981,930,5917,761,3514,12605"
18077,"10325,7722,2566,9798,1733,2904,13295,4946,1226,8234,3339,4100,975,2198,2238,7947,403,2205,1571,5544,3769,6981,2342,7196,4412,6432,5531,11560,1219,10026,3490,10915,6394,4697,11750,1879,5730,4484,3044,3070,11083,12025,10607,1222,6891,2479,8458,11448,1289,6970"
18085,"4928,1289,10662,342,7119,2663,13308,1475,2884,788,5572,2342,5134,2637,5978,6242,9961,8589,4082,3426,1557,3069,4035,2915,12496,4663,1474,1749,9767,10335,3538,3583,6833,9184,9404,10529,5660,246,6659,4386,11242,11917,53,295,9970,777,9692,10388,9334,4318"
18092,"1289,4928,2915,10662,7119,1557,342,6242,9961,11116,12868,10606,9767,4162,8566,9670,5134,9404,788,4215,777,2956,8301,4082,13308,1474,926,10673,3538,295,1199,1169,7816,4386,2186,11023,2568,5572,10388,125,11297,9645,5141,9294,1475,11917,6810,1771,419,2968"
18114,"2139,2217,8420,5302,4276,784,4116,10325,7137,2342,1226,10137,8234,1911,2379,9339,1787,2566,850,13295,10915,1718,2788,4797,11356,9798,330,4412,1995,3769,2198,6514,1452,8160,6394,7722,10178,5198,9448,2157,5917,5544,7963,11395,2336,2420,1298,2570,9692,1289"
18121,"1289,6970,5302,8589,4697,2217,6165,1452,9798,13295,10834,7636,4318,4145,8702,4082,2372,2342,8921,5544,9458,295,4100,4412,12025,543,10240,9936,12664,6961,5148,3044,5572,7947,1855,4386,10331,7722,4046,9082,6833,11750,10962,1226,5341,4797,4148,1474,8980,2139"
18123,"2139,10325,6219,8234,2989,4797,2566,2788,10607,4864,3769,1911,4276,4412,219,9879,2198,2904,9798,2336,9071,10137,11539,13295,11383,2342,10915,5609,7137,810,330,5544,12856,3054,12025,7722,8561,6394,2807,9732,10081,930,9967,686,9448,6833,7947,7228,6325,8160"
18126,"7119,1289,10606,10146,10388,10962,4027,3237,4928,5134,2915,3736,342,9294,9670,9961,788,53,7855,3538,10580,4035,4663,2342,3261,12761,11023,1557,2956,6053,2968,12765,3479,10647,11917,4386,6833,161,11774,8553,9692,2568,4162,4082,2536,362,9169,4687,12810,6970"
18132,"12155,11992,1639,10355,5544,3529,12856,10261,9862,1439,8451,2394,6891,6961,1285,11383,6313,6981,5186,8898,13295,6095,11750,6165,10672,5470,12001,9491,11006,620,10999,7186,4923,1583,4412,7344,11910,465,11179,4190,11837,9412,4347,12555,10178,11281,5023,11704,1871,1226"
18147,"6219,10325,2379,8420,9071,2217,1911,11842,784,2566,9798,2336,3054,5998,1787,850,1452,10915,975,3949,543,12856,13295,1583,12155,810,8160,7722,2342,1226,5198,11750,4412,1995,11383,2420,10607,10178,12025,4276,6325,3339,6981,7557,7947,4481,1879,1928,454,11288"
18154,"6219,10325,9798,8420,1911,9941,9071,3765,5544,12605,219,11842,2217,2205,13295,5998,9732,4697,4946,6394,2336,6165,5531,2936,975,10178,6325,1879,1452,686,11383,9340,12679,510,1420,1016,3044,3070,10339,11395,810,7270,5484,2198,7216,12856,5023,1583,5765,7228"
18157,"10606,1289,4575,3426,2915,4928,6970,1243,7119,1557,295,9961,10662,342,11023,2637,11917,2956,5671,3538,6575,13369,9767,2988,4162,10962,9729,3237,4663,2568,5968,11063,7944,10146,1638,4215,11297,3696,7855,10647,11774,9169,12372,10388,3261,777,1120,53,6323,2663"
18165,"2139,2217,10325,8234,4276,2788,2379,7438,2904,4412,2566,4864,7062,2342,975,9798,274,11383,9071,2336,13295,4826,7722,7137,2198,6833,12856,2148,4797,11750,810,3769,564,6981,543,3339,10915,3054,9692,12025,9967,8160,930,6394,10461,7228,8561,9305,10081,7947"
18166,"6970,2566,5998,2342,2788,8234,12610,13295,9798,3769,3949,2336,850,10834,10137,5531,10607,11842,5198,4276,4678,5544,3765,330,2198,4797,543,2909,5484,5609,5865,3339,1226,810,9448,6394,6981,9967,8160,2536,10339,11750,4412,7963,11395,12989,6528,836,9692,11827"
18168,"2290,2148,7438,2139,101,5302,564,1710,164,7382,9770,2263,274,7062,6219,5289,13213,805,10325,11691,5746,4876,9305,1225,4826,2632,7776,12541,2593,2381,10461,3505,5964,5435,2647,1239,2299,4530,7740,4145,2566,2520,3642,12137,8921,12983,646,5586,382,9072"
18174,"11992,10261,1570,12856,10439,10797,8451,6891,1439,11383,3529,9096,2394,11636,11006,4190,1639,10672,11319,6313,9412,7052,1583,3111,7186,1285,1219,5023,12792,3227,10178,9862,4412,11281,8898,2120,1024,12857,265,465,4923,11704,5470,9692,13223,686,1733,952,3496,1289"
18177,"8451,12155,10261,3529,10355,1439,12856,6313,11383,9862,7502,6095,6165,2394,4945,1285,8898,13295,11006,10672,4347,7186,9340,11910,9937,7298,11221,4412,1583,12330,4491,5470,5641,10178,4740,9491,4923,5023,12933,11704,11281,9412,11179,11256,1739,1024,12555,465,1289,6970"
18213,"1289,9961,788,4928,5134,7119,6970,12496,10662,12029,13100,1399,6242,13308,295,6624,8589,4386,4082,8566,10321,7816,3736,10146,10335,4612,342,1243,10711,10962,1557,9670,3696,7855,5572,13026,2578,10580,10643,4035,2637,5809,3092,10388,12473,4972,9836,8553,6053,2139"
18216,"8589,5302,2139,10325,8234,4276,8420,1787,4864,2336,2904,11383,7137,2566,11539,7062,10915,6432,330,2989,810,9798,2788,4797,9071,4321,12679,10178,5917,686,4318,2420,13295,3765,10607,1209,3054,3044,3339,12856,543,1995,4412,930,5609,8160,9967,1583,11571,7722"
18225,"10606,1289,4575,2915,1243,3426,4928,7119,295,9961,11023,10662,1557,2637,4035,4162,11917,12029,10388,9767,4663,4215,2956,5968,3696,2988,8634,11774,11297,53,3237,342,4110,10146,5978,12372,1638,10647,10962,7944,9169,2568,8713,6323,1850,2750,9745,777,3261,6970"
18228,"5302,10325,13295,8234,9798,2198,9941,7722,2217,3949,4697,8420,3339,1452,1226,5544,2336,12679,975,3044,2989,2420,6432,2788,2566,810,4412,5484,8160,10178,330,9667,7947,543,6325,8412,10607,9579,7557,2479,772,5917,1209,1583,11383,9732,9937,4321,4276,11395"
18235,"1289,9961,4928,8589,9294,10662,8420,5134,6242,788,7119,2968,8301,10580,13308,8234,342,8553,4386,8566,1399,9071,4082,11116,3602,12868,2342,850,295,9404,12496,7816,13100,10529,11650,9228,125,2186,12029,3179,4654,2568,2663,9767,4318,11242,1199,10335,2884,10962"
18239,"499,32,1795,892,584,1658,1431,5302,2139,12046,3835,3341,363,8420,8875,10834,7981,6710,6305,477,1372,741,2472,448,586,11589,4276,1128,91,2267,1075,1947,971,5604,2470,4949,424,330,389,891,5200,1119,1598,1379,9334,7675,2355,246,703,1289"
18261,"6219,10325,2379,9798,2566,13295,543,2336,11539,4412,6165,1226,5544,10915,4276,11750,5024,5531,11842,4797,9579,2342,5198,330,1977,4321,7947,1928,10607,2420,850,7722,6325,5501,3339,3044,6981,12856,810,11383,8204,2936,12025,2788,1583,6302,10081,5917,10178,454"
